순번,과목명,담당교수,성적부여,평점,과제,조모임,학점 비율,출결,시험 횟수,추천수,리뷰
10128,인간과 기계문명,김연순,Grade,3.33,보통,보통,매우 깐깐함,직접호명,두 번,0,"개인적으로 이번학기에 들었던 수업들 중 가장 열심히 들었던 수업이었던 것 같아요! 듣고 난 후 남는게 있는 수업이라고 생각합니다. 미래와 관련된 영화(아이로봇, 매트릭스 같은 익숙한 작품도 있고 트랜센던스나 엑스 마키나 같은 생소한 작품도 있어요)를 보고 그 영화와 관련된 주제에 대해 생각해보는 수업이에요. 로봇/복제인간 등과 인간이 공존하는 미래사회의 모습에 대해 깊게 (예를 들어 인간과 똑같은 정신을 가진 로봇이 인간과 다른 점은 무엇인가 같은?)생각해보고 싶으신 분이 들으시면 좋을 것 같아요. 머리아픈 주제 생각하는 거 싫어하시는 분들은 피하시고요!  강의계획서 보시면 발표 후 토론이라 되어있는데 실제로 토론한적은 한번밖에 없었고 그마저도 20분 정도?로 짧게 진행되었어요. 그 토론주제가 기말고사 문제로 나왔고요! 평상시에는 교수님이 말씀하시는 시간이 꽤 길거나 발표자가 발표한 후에 시간이 별로 안남아서 토론은 안하시고 시간 남아도 질문만 던지시는 정도였어요. 대신 '여러분이 너무 조용하다'며 A4 용지 한장 분량으로 자신의 생각을 적어오는 과제를 두번 내주시긴 했어요(타이핑해서 인쇄해도 상관없었어요).  시험은 두번 있고 중간고사는 단답형과 짧은 서술형(3~5줄), 기말고사는 단답형과 긴 논술형(분량은 자유)이 출제되고, 앞서 쓴대로 수업시간에 다뤘던 주제를 논술형 주제로 내시기 때문에 평상시에 생각을 많이 해두셨으면 대비가 그렇게 막막하진 않을거에요. 단답형은 교수님이 수업때 쓰셨던 피피티 외워가시면 되고 피피티도 전부 이메일로 보내주셔요! 대신 이번학기 수업은 인원수가 20명도 안돼서..먼저 쓰신 분 말씀처럼 학점 따기가 힘들었던 건 맞아요.  조별과제는 발표 한 번 있는데, 맡게 된 영화에 대해서 배경지식과 생각해볼 사항을 발표해주시면 돼요. 이번학기 같은 경우에는 인원수가 적어서 2~3명이 한 조였기 때문에 무임승차 가능성이 적어서 그렇게 부담스럽지는 않았어요.  저한테는 별 다섯개짜리 수업이었지만, 발표 한번에 글쓰기 과제 두번이 있고, 기말도 글쓰기시험이며, 철학적이거나 심오한 내용도 많아서 다른 분들은 부담스러울 수 있겠다는 생각에 4점으로 기재했어요!"
10128,인간과 기계문명,김연순,Grade,3.33,보통,보통,매우 깐깐함,직접호명,두 번,1,생각보다 학점이 짜요..ㅎㅎ 시험은 수업에서 다뤘던 내용 나오고 교수님이 주시는 피피티 자료 그 전날에 외우면 돼요.
10128,인간과 기계문명,김연순,Grade,3.33,보통,보통,매우 깐깐함,직접호명,두 번,0,조별 과제 싫어하신다면 비추천 영화보고 토론하고 조별과제를 하는 걸 좋아한다면 추천  시험에서 예상치 못한 문제들이 나오지만 교수님 피피티도 올려주시고 조별 발표문들도 올려서 언제든지 공부할 수 있음. 다 외워야 시험은 잘 보지만....  조별과제는 한 주에 한 조씩 돌아가며 한 학기를 보내는데 앞 조만 아니라면 기간도 넉넉하고 준비 잘 할 수 있어요!  토론이라고 해도 교수님께서 이야기하시는 시간도 꽤 길어서 순수 토론 시간은 15분정도 합니다.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,과제가 보통 주에 1~2개 있고 조별활동이 필수적입니다. 팀플이 다 그렇듯 조를 잘 만나면 학기 동안 편안함 조는 짜고 싶은 사람들 끼리 짜고 남으면 가나다 순으로 4명으로 짜주심 시험은 서술형이 많음 저는 철학 쪽이 개인적으로 힘들었음
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,매주 요약문쓰는거 힘들었어요ㅠ 전공과제보다 과제가 더 많았어요. 매주마다 과제랑 조별토론 결과문 적어야합니다. 시험은 어렵지 않았어요. 매주과제 열심히하면 시험 보기 쉬운듯. 교수님이 많은걸 알려주시려고는 해요!! 정말 배우고 싶다하는 사람한테는 추천이지만 꿀 교양은 아닌듯..
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,1,"개인적으로 비추합니다.... 저는 동물에 평소에 관심이 있어서 굉장히 흥미로울 것으로 기대했는데 제가 생각했던 강의의 방향이 아니었어서 좀 실망했던것도 있습니다. (이 점은 비대면이어서 이렇게 진행되었던것도 있는 것 같아요.) 단순히 동물에 관심이 있어 이 강의를 수강한다면 비추하고 싶네요. 하지만 제가 진짜 비추하는 이유는 이겁니다. 과제가 너무 많아요... 매주 기본 한개씩은 주시고 거기로 추가 한개 많을때는 두개... 그냥 매주 하기에 부담되지않는 간단한 과제면 이렇게까지 말 안하지 싶네요... 책 일부분,영상보고 요약하기같이 굉장히 시간할애 많이되는 과제고 기간도 타이트합니다...조별과제도 당연히 있구요 제가 문과 학과여서 상대적으로 전공 공부에 부담을 느끼지 않았던점도 작용했겠지만...지난 학기 들으면서 제가 들었던 수업중에 이 수업이 가장 힘들었습니다...... 아무래도 교양수업에 있어서 중요한점은 '부담없이' 들어야하는것이라고 생각합니다. 그런데 이 수업은 학과,학우에 따라서 전공 이상의 부담을 안겨줄수도 있는 수업이 될 수도 있을듯하니...강의를 들으신다면 신중하게 선택하시길 바라겠습니다."
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,3,"비추합니다. 상당히요 과제는 많은편입니다. 평균 주2개정도는 내주시는거같습니다. 비대면의경우 캠키고수업을하는데 질문시 가산점이 들어가는 형식이에요. 시험은 수업내용, 과제내용, 발표내용 다 들어갑니다. 분량이 교양치고는 많은편입니다. 자료정리를 잘해야해요. 저는 위에 수업방식도 썩 마음에 들지는 않았지만, 나름 알차다고 생각하고 열심히했어요. 근데 무엇보다 마음에 안들었던건 수업내용 자체였습니다...  저는 동물과 인간관계를 과학적 또는 철학적으로 풀어나가실줄 알았습니다. 그러나 단순역사와 동물의 역할이 주된 내용이였습니다. 그래요 이거는 제가 강의계획서를 잘못해석한 결과겠죠. 강의의 주요내용을 살펴보면 인간과 원숭이의 차이, 신석기 혁명, 개의 가축화, 말의 역할 이런 내용이 주를 이룹니다. 물론 제가 이런 내용에 관심이 없는것이겠으나, 제 입장에서는 이런내용을 배운다는게 유익하지도, 흥미롭지도 않았네요. 등록금내고 이런강의를 들어야하나 했어요. 강의 후반부에는 철학적내용이 담겨있는데, 여기서는 욕심이 과했어요. 플라톤 아리스토텔레스 갈레노스 데카르트 등등 사실 인물들 하나, 관념하나하나에 책한권씩 들어가도 모자랄텐데, 피피티에 단답으로 이데아론, 완전한 세계, 실제하는 세계 이런식으로 첨부하시고는 설명도 얼렁뚱땅입니다. 이거를 어떻게 받아들여야하죠? 이 단답들로 철학적내용을 관통하지못한 제잘못이 큰가봅니다. 조별활동도 비중이 많습니다. 발표 및 토의도 평가항목에 들어가는데, 비대면으로 모르는사람이랑 참여를하면 하겠냐구요.. 이런건 비대면임을 감안해 다른방안을 해주셨음 좋았을거 같네요. 토론 같은 경우는 개인적으로 교수님 말씀이 크게 와닿지 않았고(가령 개고기는 인간과의 친밀성때문에 먹지 않으신다는 주장이나..) 양질의 토론도 그닥..있진 않았는듯해요  요약하면, 조별활동 많고 과제 많고 시험범위 많고요. 수업은 정말 나는 개가좋다 동물이좋다 역사가좋다 이런분들에게 추천드려요 나머지는 전부비추=^^=  도움이 되었던 부분은 그래도 독서과제를하면서 배우고싶은내용을 수업이아닌 책에서 배울수있었습니다, 도서가 유익합니다! 그리고 몇가지 토론주제를 띄어주시는데 이런부분을 고민하다보면 재밌긴합니다 아쥬가끔  개인적인 후기로 매듭을짓자면, 성적 낮게받았다고 이러는거아닙니다. 높은축이고요. 다만, 이교양도 전공못지않게 열심히했고 가장 스트레스가 많이받은 수업중 하나인데 처음부터 끝까지 사실 다 별로였어요... 동물복지에 관심이많아서 수많은 강의평을 무시하고 강의계획서를 보고는 설렘에 부풀어 신청을하게되었지만... 이하생략ㅠㅠ  여러분, 교수님은 굉장히 열정적이시고 수업에 대한 열의도 굉장하십니다. 제가 그 열의를 못따라간것 일수도 있어요. 그러나 제가 한학기전의 저를 만난다면 수강신청을 누르는 그손가락을 없애버렸을거에요  부디 제 평가가 도움이되길 바라면스어~☆"
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,자잘한 개인 과제는 매주 있고 조별과제도 있어서 과제는 좀 있는 편. 그래도 교수님이 강의를 통해서 뭐라도 알려주시려고 노력하심.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,"밑에 밑에 글 보다 이상해서 적음. 교수님 이상한 질문이더라도 매우 친절히 대답해주심. 웃었다고 감점 받았다고 했는데, 교수님 말씀 중인데 웃고있으면 당연히 사유에 적합하다고 생각듦. 그리고 15주차 중 딱 한번 그러셨음. 누가보면 밥먹듯이 감점주는지 알겠음. 그리고 관련없는 질문 가산점준다했는데, 이건 마지막 시험 전주에 비대면 셤 처음이니 그와 관련된거 질문하라고 하시면서 점수주심. 저분 그냥 교수님 맘에 안 들어서 각잡고 글쓰신듯...."
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,2,"꿀교양느낌은 아니지만 교수님이 관련 분야에 대한 지식을 알려주시려는게 느껴져서 좋았어요! 학비안아까운 강의! 아직 학점은 안나왔지만 기말1번에 조별발표1번 그리고 첫몇주제외 매주 독서과제물이나 영상과제물있었어요! 근데 과제물들 부담안되고 시험기간아니면 가볍게 한번 읽고 요약+질문3가지쓰는거라 30분도 안걸렸던것 같아요!! 제일힘든기 조별과제였는데 뭐 발표주제정해서 하는거고 줌으로 해서 그런지 그냥 준비해간거 읽는 느낌이였어요. 엄청 편했음어요!대면으로 하면 좀 힘들었을거 같긴 해요! 근데 내용이 다 들어봤을만한 내용(유기동물문제,동물보호법)이라 한번 듣기에 나쁘지않고 젤 좋은점은 시험에 나오는 문제가 50퍼는 강의내용20퍼는 학생발표에서따온내용 30퍼는 자기 의견쓰는거였어서 안부담스러웠다는점. 강의내용 자료도 다올려주셔서 그거만 외우면 다 쓸수있는 문제였어요! 2학기도 비대면이라면 줌일거같은데 세시간 채우십니다! 그리고 학생들의 참여를 되게 좋아하셔서 괜찮은 질문나오면 화색하시면서 답변해주세요. 터무니없다 생각한 질문에도 존중해주시면서 답변해주시니까 학점 받으려면 질문하시길 (질문점수있음/세세하게체크하심) 블랙보드에 댓글남기는것도 질문으로 쳐주시니까 부끄럼쟁이들은 좋을듯"
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,1,"굉장히 깐깐하고 전공보다 더많은 내용을 조사하길 바라는 교수. 자신의 마음에 들지 않는게 있으면 입을 삐죽 내미는 것이 특징. 수업시간에 웃었다고 감점을 하고, 사소한 질문(수업내용과 관련이 없는 질문)을 하면 가산점을 줌. 동물과 인간의 역사에 관심이 있는 학생은 들어보면 좋은 강의이기는 하지만, ,개인적으로 듣지 않는것을 추천함."
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,4,솔직하게 말씀드리겠습니다. 절대 듣지 마세요. 교양이라서 부담없이 신청했는데 일단 전공보다 과제가 많아요. 조모임도 엄청 요구하시고 솔직히 수업도 내가 이걸 왜 등록금 내고 듣고있지? 하는 생각이 듭니다. 전혀 인생에 도움이 안됩니다. 그래도 학점은 잘 주긴 합니다.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,"2학기에 들었던 강의 중에 단연 최고.! 교수님 의 개인적인 가치관과 신념이 정말 멋짐...ㅜㅜ 중간고사 끝나고 나서 교수님의 수업은 없고 오로지 발표로만 진행되는데 이때 발표 잘 메모해두고, 교수님 피피티는 시험 전날 한번먼 봐도 괜춘. 아 출석은 좀 깐깐하셨지만 3번 이상 빠지는거 아니면 점수에 큰 타격 없는거 같음"
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,중간고사 없고 기말고사도 간단합니다. 기말고사 객관식 하나도 못적고 주관식 열심히 적었고 시험 당일에 시험 3시간 전부터 공부했는데 A0 나왔습니다. 다만 조별과제가 조금 힘들고 다른 조 조별발표가 시험에 대부분 출제되어서 다른 조 조별과제를 열심히 듣는게 시험 때 편합니다.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,조별과제가 귀찮긴 하지만 수업 잘 들으시고 수업했던 내용 잘 쓰면 에이쁠입니다. 참고로 시험은 단답형10개정도에 서술형 10개 넘는걸로 기억하는데 다 안쓰셔도 돼요. 다 쓰면 에이쁠 확정이긴 합니다.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,2,뭘 가르치시는지 모르겠습니다. 시험은 한번이지만 과제의 압박감이 그만큼 심하고 힘듬니다.추천해드리지 않습니다.
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,0,과제는 글쓰기 1번 조별과제 1번 있었구 시험은 1번 봤어요 내용도 되게 재밌고 교수님도 좋으시고 나름 괜찮은 교양이라 생각함
10129,인간과 동물,박권수,Grade,3.13,많음,많음,비율 채워줌,직접호명,한 번,3,중간고사가 없을 뿐이고 그 외에 모든 것이 별로인 강의이다. 내가 수강신청하던 날로 돌아간다면 목에 칼이 들어와도 수강신청을 하지 않을것이다.
10130,인간과 생명,김학용,Grade,2.74,많음,없음,비율 채워줌,직접호명,두 번,0,"호불호가 많이 갈리는 강의인 것 같은데 나는 만족했고, 과학자로서 기본적으로 가져야하는 자세를 배운 것 같음."
